run,model,sb,state,day,period,acc
10,ecnn0,7,test,5,AM,0.474609375
10,ecnn0,7,test,5,PM,0.488037109375
10,ecnn0,8,val,1,AM,0.80859375
10,ecnn0,8,val,1,PM,0.7666015625
10,ecnn0,8,val,2,AM,0.74951171875
10,ecnn0,8,val,2,PM,0.8193359375
10,ecnn0,8,test,3,AM,0.2239990234375
10,ecnn0,8,test,3,PM,0.350830078125
10,ecnn0,8,test,4,AM,0.4443359375
10,ecnn0,8,test,4,PM,0.431884765625
10,ecnn0,8,test,5,AM,0.4775390625
10,ecnn0,8,test,5,PM,0.400634765625
10,ecnn0,10,val,1,AM,0.78857421875
10,ecnn0,10,val,1,PM,0.869140625
10,ecnn0,10,val,2,AM,0.77001953125
10,ecnn0,10,val,2,PM,0.69287109375
10,ecnn0,10,test,3,AM,0.482177734375
10,ecnn0,10,test,3,PM,0.4111328125
10,ecnn0,10,test,4,AM,0.46142578125
10,ecnn0,10,test,4,PM,0.6640625
10,ecnn0,10,test,5,AM,0.47900390625
10,ecnn0,10,test,5,PM,0.35009765625
10,ecnn1,1,val,1,AM,0.72216796875
10,ecnn1,1,val,1,PM,0.71435546875
10,ecnn1,1,val,2,AM,0.755859375
10,ecnn1,1,val,2,PM,0.7587890625
10,ecnn1,1,test,3,AM,0.6708984375
10,ecnn1,1,test,3,PM,0.419677734375
10,ecnn1,1,test,4,AM,0.72314453125
10,ecnn1,1,test,4,PM,0.70654296875
10,ecnn1,1,test,5,AM,0.62353515625
10,ecnn1,1,test,5,PM,0.6474609375
10,ecnn1,3,val,1,AM,0.64990234375
10,ecnn1,3,val,1,PM,0.81982421875
10,ecnn1,3,val,2,AM,0.83935546875
10,ecnn1,3,val,2,PM,0.83349609375
10,ecnn1,3,test,3,AM,0.69482421875
10,ecnn1,3,test,3,PM,0.43798828125
10,ecnn1,3,test,4,AM,0.481689453125
10,ecnn1,3,test,4,PM,0.5048828125
10,ecnn1,3,test,5,AM,0.54296875
10,ecnn1,3,test,5,PM,0.390625
10,ecnn1,4,val,1,AM,0.63134765625
10,ecnn1,4,val,1,PM,0.74169921875
10,ecnn1,4,val,2,AM,0.75146484375
10,ecnn1,4,val,2,PM,0.79931640625
10,ecnn1,4,test,3,AM,0.4169921875
10,ecnn1,4,test,3,PM,0.380859375
10,ecnn1,4,test,4,AM,0.380615234375
10,ecnn1,4,test,4,PM,0.41162109375
10,ecnn1,4,test,5,AM,0.40087890625
10,ecnn1,4,test,5,PM,0.4326171875
10,ecnn1,5,val,1,AM,0.896484375
10,ecnn1,5,val,1,PM,0.82958984375
10,ecnn1,5,val,2,AM,0.8740234375
10,ecnn1,5,val,2,PM,0.900390625
10,ecnn1,5,test,3,AM,0.6318359375
10,ecnn1,5,test,3,PM,0.7314453125
10,ecnn1,5,test,4,AM,0.5029296875
10,ecnn1,5,test,4,PM,0.65380859375
10,ecnn1,5,test,5,AM,0.634765625
10,ecnn1,5,test,5,PM,0.6552734375
10,ecnn1,6,val,1,AM,0.8466796875
10,ecnn1,6,val,1,PM,0.8095703125
10,ecnn1,6,val,2,AM,0.82861328125
10,ecnn1,6,val,2,PM,0.84326171875
10,ecnn1,6,test,3,AM,0.474609375
10,ecnn1,6,test,3,PM,0.6044921875
10,ecnn1,6,test,4,AM,0.62548828125
10,ecnn1,6,test,4,PM,0.5185546875
10,ecnn1,6,test,5,AM,0.223388671875
10,ecnn1,6,test,5,PM,0.427734375
10,ecnn1,7,val,1,AM,0.66162109375
10,ecnn1,7,val,1,PM,0.73974609375
10,ecnn1,7,val,2,AM,0.65771484375
10,ecnn1,7,val,2,PM,0.72607421875
10,ecnn1,7,test,3,AM,0.56787109375
10,ecnn1,7,test,3,PM,0.5859375
10,ecnn1,7,test,4,AM,0.433837890625
10,ecnn1,7,test,4,PM,0.50390625
10,ecnn1,7,test,5,AM,0.48876953125
10,ecnn1,7,test,5,PM,0.488525390625
10,ecnn1,8,val,1,AM,0.759765625
10,ecnn1,8,val,1,PM,0.70068359375
10,ecnn1,8,val,2,AM,0.697265625
10,ecnn1,8,val,2,PM,0.79150390625
10,ecnn1,8,test,3,AM,0.30126953125
10,ecnn1,8,test,3,PM,0.3447265625
10,ecnn1,8,test,4,AM,0.497802734375
10,ecnn1,8,test,4,PM,0.427490234375
10,ecnn1,8,test,5,AM,0.548828125
10,ecnn1,8,test,5,PM,0.458740234375
10,ecnn1,10,val,1,AM,0.82080078125
10,ecnn1,10,val,1,PM,0.89501953125
10,ecnn1,10,val,2,AM,0.7431640625
10,ecnn1,10,val,2,PM,0.68798828125
10,ecnn1,10,test,3,AM,0.447998046875
10,ecnn1,10,test,3,PM,0.3974609375
10,ecnn1,10,test,4,AM,0.4384765625
10,ecnn1,10,test,4,PM,0.65380859375
10,ecnn1,10,test,5,AM,0.467529296875
10,ecnn1,10,test,5,PM,0.339599609375
10,ecnn2,1,val,1,AM,0.60400390625
10,ecnn2,1,val,1,PM,0.5712890625
10,ecnn2,1,val,2,AM,0.6435546875
10,ecnn2,1,val,2,PM,0.66015625
10,ecnn2,1,test,3,AM,0.55859375
10,ecnn2,1,test,3,PM,0.37451171875
10,ecnn2,1,test,4,AM,0.63427734375
10,ecnn2,1,test,4,PM,0.6015625
10,ecnn2,1,test,5,AM,0.57080078125
10,ecnn2,1,test,5,PM,0.56982421875
10,ecnn2,3,val,1,AM,0.5576171875
10,ecnn2,3,val,1,PM,0.69580078125
10,ecnn2,3,val,2,AM,0.7421875
10,ecnn2,3,val,2,PM,0.67431640625
10,ecnn2,3,test,3,AM,0.6826171875
10,ecnn2,3,test,3,PM,0.38330078125
10,ecnn2,3,test,4,AM,0.4580078125
10,ecnn2,3,test,4,PM,0.465087890625
10,ecnn2,3,test,5,AM,0.45751953125
10,ecnn2,3,test,5,PM,0.33447265625
10,ecnn2,4,val,1,AM,0.55810546875
10,ecnn2,4,val,1,PM,0.5869140625
10,ecnn2,4,val,2,AM,0.7314453125
10,ecnn2,4,val,2,PM,0.69775390625
10,ecnn2,4,test,3,AM,0.41943359375
10,ecnn2,4,test,3,PM,0.3876953125
10,ecnn2,4,test,4,AM,0.389404296875
10,ecnn2,4,test,4,PM,0.406494140625
10,ecnn2,4,test,5,AM,0.413818359375
10,ecnn2,4,test,5,PM,0.398681640625
10,ecnn2,5,val,1,AM,0.83447265625
10,ecnn2,5,val,1,PM,0.70751953125
10,ecnn2,5,val,2,AM,0.76220703125
10,ecnn2,5,val,2,PM,0.7783203125
10,ecnn2,5,test,3,AM,0.5732421875
10,ecnn2,5,test,3,PM,0.658203125
10,ecnn2,5,test,4,AM,0.57373046875
10,ecnn2,5,test,4,PM,0.57421875
10,ecnn2,5,test,5,AM,0.487060546875
10,ecnn2,5,test,5,PM,0.52880859375
10,ecnn2,6,val,1,AM,0.71435546875
10,ecnn2,6,val,1,PM,0.7138671875
10,ecnn2,6,val,2,AM,0.69873046875
10,ecnn2,6,val,2,PM,0.7353515625
10,ecnn2,6,test,3,AM,0.433349609375
10,ecnn2,6,test,3,PM,0.58544921875
10,ecnn2,6,test,4,AM,0.54541015625
10,ecnn2,6,test,4,PM,0.464599609375
10,ecnn2,6,test,5,AM,0.1923828125
10,ecnn2,6,test,5,PM,0.403564453125
10,ecnn2,7,val,1,AM,0.473876953125
10,ecnn2,7,val,1,PM,0.5732421875
10,ecnn2,7,val,2,AM,0.498291015625
10,ecnn2,7,val,2,PM,0.58056640625
10,ecnn2,7,test,3,AM,0.4052734375
10,ecnn2,7,test,3,PM,0.4638671875
10,ecnn2,7,test,4,AM,0.423583984375
10,ecnn2,7,test,4,PM,0.406494140625
10,ecnn2,7,test,5,AM,0.44189453125
10,ecnn2,7,test,5,PM,0.4501953125
10,ecnn2,8,val,1,AM,0.6484375
10,ecnn2,8,val,1,PM,0.671875
10,ecnn2,8,val,2,AM,0.552734375
10,ecnn2,8,val,2,PM,0.67431640625
10,ecnn2,8,test,3,AM,0.388671875
10,ecnn2,8,test,3,PM,0.278564453125
10,ecnn2,8,test,4,AM,0.498046875
10,ecnn2,8,test,4,PM,0.39501953125
10,ecnn2,8,test,5,AM,0.43359375
10,ecnn2,8,test,5,PM,0.464599609375
10,ecnn2,10,val,1,AM,0.68212890625
10,ecnn2,10,val,1,PM,0.79443359375
10,ecnn2,10,val,2,AM,0.6123046875
10,ecnn2,10,val,2,PM,0.5517578125
10,ecnn2,10,test,3,AM,0.433837890625
10,ecnn2,10,test,3,PM,0.4013671875
10,ecnn2,10,test,4,AM,0.41259765625
10,ecnn2,10,test,4,PM,0.6103515625
10,ecnn2,10,test,5,AM,0.46826171875
10,ecnn2,10,test,5,PM,0.366943359375
10,ecnn3,1,val,1,AM,0.7783203125
10,ecnn3,1,val,1,PM,0.78515625
10,ecnn3,1,val,2,AM,0.80810546875
10,ecnn3,1,val,2,PM,0.80029296875
10,ecnn3,1,test,3,AM,0.685546875
10,ecnn3,1,test,3,PM,0.55615234375
10,ecnn3,1,test,4,AM,0.72265625
10,ecnn3,1,test,4,PM,0.74169921875
10,ecnn3,1,test,5,AM,0.68115234375
10,ecnn3,1,test,5,PM,0.66748046875
10,ecnn3,3,val,1,AM,0.74658203125
10,ecnn3,3,val,1,PM,0.8017578125
10,ecnn3,3,val,2,AM,0.8193359375
10,ecnn3,3,val,2,PM,0.8037109375
10,ecnn3,3,test,3,AM,0.7060546875
10,ecnn3,3,test,3,PM,0.5419921875
10,ecnn3,3,test,4,AM,0.408447265625
10,ecnn3,3,test,4,PM,0.55908203125
10,ecnn3,3,test,5,AM,0.56201171875
10,ecnn3,3,test,5,PM,0.39404296875
10,ecnn3,4,val,1,AM,0.66796875
10,ecnn3,4,val,1,PM,0.74169921875
10,ecnn3,4,val,2,AM,0.76123046875
10,ecnn3,4,val,2,PM,0.81201171875
10,ecnn3,4,test,3,AM,0.3984375
10,ecnn3,4,test,3,PM,0.3740234375
10,ecnn3,4,test,4,AM,0.361328125
10,ecnn3,4,test,4,PM,0.385009765625
10,ecnn3,4,test,5,AM,0.38623046875
10,ecnn3,4,test,5,PM,0.413818359375
10,ecnn3,5,val,1,AM,0.88232421875
10,ecnn3,5,val,1,PM,0.7939453125
10,ecnn3,5,val,2,AM,0.86474609375
10,ecnn3,5,val,2,PM,0.849609375
10,ecnn3,5,test,3,AM,0.6318359375
10,ecnn3,5,test,3,PM,0.71240234375
10,ecnn3,5,test,4,AM,0.498779296875
10,ecnn3,5,test,4,PM,0.6474609375
10,ecnn3,5,test,5,AM,0.6171875
10,ecnn3,5,test,5,PM,0.64306640625
10,ecnn3,6,val,1,AM,0.83154296875
10,ecnn3,6,val,1,PM,0.79345703125
10,ecnn3,6,val,2,AM,0.7744140625
10,ecnn3,6,val,2,PM,0.7880859375
10,ecnn3,6,test,3,AM,0.42431640625
10,ecnn3,6,test,3,PM,0.6162109375
10,ecnn3,6,test,4,AM,0.5888671875
10,ecnn3,6,test,4,PM,0.5029296875
10,ecnn3,6,test,5,AM,0.22900390625
10,ecnn3,6,test,5,PM,0.3876953125
10,ecnn3,7,val,1,AM,0.68896484375
10,ecnn3,7,val,1,PM,0.740234375
10,ecnn3,7,val,2,AM,0.69677734375
10,ecnn3,7,val,2,PM,0.7509765625
10,ecnn3,7,test,3,AM,0.57275390625
10,ecnn3,7,test,3,PM,0.58349609375
10,ecnn3,7,test,4,AM,0.431396484375
10,ecnn3,7,test,4,PM,0.493408203125
10,ecnn3,7,test,5,AM,0.468994140625
10,ecnn3,7,test,5,PM,0.48388671875
10,ecnn3,8,val,1,AM,0.7841796875
10,ecnn3,8,val,1,PM,0.74609375
10,ecnn3,8,val,2,AM,0.7177734375
10,ecnn3,8,val,2,PM,0.806640625
10,ecnn3,8,test,3,AM,0.2421875
10,ecnn3,8,test,3,PM,0.325927734375
10,ecnn3,8,test,4,AM,0.443359375
10,ecnn3,8,test,4,PM,0.470947265625
10,ecnn3,8,test,5,AM,0.52001953125
10,ecnn3,8,test,5,PM,0.44677734375
10,ecnn3,10,val,1,AM,0.7822265625
10,ecnn3,10,val,1,PM,0.837890625
10,ecnn3,10,val,2,AM,0.724609375
10,ecnn3,10,val,2,PM,0.6220703125
10,ecnn3,10,test,3,AM,0.447998046875
10,ecnn3,10,test,3,PM,0.4140625
10,ecnn3,10,test,4,AM,0.406982421875
10,ecnn3,10,test,4,PM,0.65673828125
10,ecnn3,10,test,5,AM,0.45458984375
10,ecnn3,10,test,5,PM,0.349853515625
